に,助詞,格助詞,一般,,,,に,ニ,ニ
及べ,動詞,自立,,,五段・バ行,仮定形,及ぶ,オヨベ,オヨベ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
已に,副詞,一般,,,,,已に,スデニ,スデニ
早く,形容詞,自立,,,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
一生,名詞,副詞可能,,,,,一生,イッショウ,イッショー
の,助詞,連体化,,,,,の,ノ,ノ
相場,名詞,一般,,,,,相場,ソウバ,ソーバ
は,助詞,係助詞,,,,,は,ハ,ワ
定ま,動詞,自立,,,五段・ラ行,体言接続特殊２,定まる,サダマ,サダマ
れる,動詞,接尾,,,一段,基本形,れる,レル,レル
もの,名詞,非自立,一般,,,,もの,モノ,モノ
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
之,名詞,代名詞,一般,,,,之,コレ,コレ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
素人,名詞,一般,,,,,素人,シロウト,シロート
より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
見る,動詞,自立,,,一段,基本形,見る,ミル,ミル
に,助詞,格助詞,一般,,,,に,ニ,ニ
、,記号,読点,,,,,、,、,、
黒人,名詞,一般,,,,,黒人,コクジン,コクジン
ばかり,助詞,副助詞,,,,,ばかり,バカリ,バカリ
物,名詞,一般,,,,,物,モノ,モノ
知ら,動詞,自立,,,五段・ラ行,未然形,知る,シラ,シラ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
は,助詞,係助詞,,,,,は,ハ,ワ
なし,形容詞,自立,,,形容詞・アウオ段,文語基本形,ない,ナシ,ナシ
、,記号,読点,,,,,、,、,、
弁,名詞,一般,,,,,弁,ベン,ベン
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
は,助詞,係助詞,,,,,は,ハ,ワ
なし,形容詞,自立,,,形容詞・アウオ段,文語基本形,ない,ナシ,ナシ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
染め,動詞,自立,,,一段,連用形,染める,ソメ,ソメ
て,助詞,接続助詞,,,,,て,テ,テ
返ら,動詞,非自立,,,五段・ラ行,未然形,返る,ガエラ,ガエラ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
黒人,名詞,一般,,,,,黒人,コクジン,コクジン
が,助詞,格助詞,一般,,,,が,ガ,ガ
身,名詞,一般,,,,,身,ミ,ミ
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
進退,名詞,サ変接続,,,,,進退,シンタイ,シンタイ
共,名詞,接尾,一般,,,,共,ドモ,ドモ
に,助詞,格助詞,一般,,,,に,ニ,ニ
一,名詞,数,,,,,一,イチ,イチ
度,名詞,接尾,助数詞,,,,度,ド,ド
づゝ,名詞,固有名詞,組織,,,,づゝ,づゝ,づゝ
、,記号,読点,,,,,、,、,、
足,名詞,一般,,,,,足,アシ,アシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
洗,名詞,一般,,,,,洗,アライ,アライ
は,助詞,係助詞,,,,,は,ハ,ワ
ざる,名詞,一般,,,,,ざる,ザル,ザル
可,名詞,接尾,一般,,,,可,カ,カ
から,助詞,格助詞,一般,,,,から,カラ,カラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
。,記号,句点,,,,,。,。,。
素人,名詞,一般,,,,,素人,シロウト,シロート
は,助詞,係助詞,,,,,は,ハ,ワ
自在,名詞,形容動詞語幹,,,,,自在,ジザイ,ジザイ
也,名詞,一般,,,,,也,也,也
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
は行,名詞,サ変接続,,,,,は行,ハコウ,ハコー
ふも,動詞,自立,,,五段・マ行,未然ウ接続,ふむ,フモ,フモ
の,名詞,非自立,一般,,,,の,ノ,ノ
と,助詞,格助詞,引用,,,,と,ト,ト
や,助詞,並立助詞,,,,,や,ヤ,ヤ
、,記号,読点,,,,,、,、,、
愚しき,形容詞,自立,,,形容詞・イ段,体言接続,愚しい,オロカシキ,オロカシキ
君,名詞,代名詞,一般,,,,君,キミ,キミ
よ,助詞,終助詞,,,,,よ,ヨ,ヨ
、,記号,読点,,,,,、,、,、
そ,名詞,接尾,助動詞語幹,,,,そ,ソ,ソ
は,助詞,係助詞,,,,,は,ハ,ワ
飢,動詞,自立,,,一段,連用形,飢る,カツエ,カツエ
に,助詞,格助詞,一般,,,,に,ニ,ニ
奔,名詞,一般,,,,,奔,奔,奔
る,助動詞,,,,文語・リ,体言接続,り,ル,ル
に,助詞,格助詞,一般,,,,に,ニ,ニ
過ぎ,動詞,自立,,,一段,未然形,過ぎる,スギ,スギ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
。,記号,句点,,,,,。,。,。
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
は,助詞,係助詞,,,,,は,ハ,ワ
唯,副詞,一般,,,,,唯,タダ,タダ
卓,名詞,一般,,,,,卓,タク,タク
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
敲い,動詞,自立,,,五段・カ行イ音便,連用タ接続,敲く,タタイ,タタイ
て,助詞,接続助詞,,,,,て,テ,テ
、,記号,読点,,,,,、,、,、
なるべく,副詞,助詞類接続,,,,,なるべく,ナルベク,ナルベク
高,接頭詞,名詞接続,,,,,高,コウ,コー
声,名詞,一般,,,,,声,コエ,コエ
に,助詞,格助詞,一般,,,,に,ニ,ニ
語る,動詞,自立,,,五段・ラ行,基本形,語る,カタル,カタル
に,助詞,格助詞,一般,,,,に,ニ,ニ
止む,動詞,自立,,,五段・マ行,基本形,止む,ヤム,ヤム
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
生半,副詞,一般,,,,,生半,ナマナカ,ナマナカ
なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
存,名詞,サ変接続,,,,,存,ソン,ソン
せん,名詞,接尾,一般,,,,せん,セン,セン
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
存,名詞,サ変接続,,,,,存,ソン,ソン
せ,動詞,自立,,,サ変・スル,未然ヌ接続,する,セ,セ
ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
に,助詞,格助詞,一般,,,,に,ニ,ニ
如か,動詞,自立,,,五段・カ行イ音便,未然形,如く,シカ,シカ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
は,助詞,係助詞,,,,,は,ハ,ワ
飯,名詞,一般,,,,,飯,メシ,メシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
食,名詞,一般,,,,,食,ショク,ショク
は,助詞,係助詞,,,,,は,ハ,ワ
す,接頭詞,名詞接続,,,,,す,ス,ス
事,名詞,一般,,,,,事,コト,コト
なけれ,形容詞,自立,,,形容詞・アウオ段,仮定形,ない,ナケレ,ナケレ
ば,助詞,接続助詞,,,,,ば,バ,バ
なり,動詞,非自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
。,記号,句点,,,,,。,。,。
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
は,助詞,係助詞,,,,,は,ハ,ワ
欠く,動詞,自立,,,五段・カ行イ音便,基本形,欠く,カク,カク
も,助詞,係助詞,,,,,も,モ,モ
、,記号,読点,,,,,、,、,、
飯,名詞,一般,,,,,飯,メシ,メシ
は,助詞,係助詞,,,,,は,ハ,ワ
欠く,動詞,自立,,,五段・カ行イ音便,基本形,欠く,カク,カク
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
得,動詞,自立,,,一段,未然形,得る,エ,エ
ざれ,助動詞,,,,特殊・ヌ,仮定形,ぬ,ザレ,ザレ
ば,助詞,接続助詞,,,,,ば,バ,バ
なり,動詞,非自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
さり,動詞,自立,,,五段・ラ行,連用形,さる,サリ,サリ
とも,助詞,副助詞,,,,,とも,トモ,トモ
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
棄てん,動詞,自立,,,一段,体言接続特殊,棄てる,ステン,ステン
は,助詞,係助詞,,,,,は,ハ,ワ
惜しき,形容詞,自立,,,形容詞・イ段,体言接続,惜しい,オシキ,オシキ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
、,記号,読点,,,,,、,、,、
一策,名詞,一般,,,,,一策,イッサク,イッサク
あり,動詞,自立,,,五段・ラ行,連用形,ある,アリ,アリ
、,記号,読点,,,,,、,、,、
精,名詞,固有名詞,人名,名,,,精,キヨシ,キヨシ
々,記号,一般,,,,,々,々,々
多く,名詞,副詞可能,,,,,多く,オオク,オーク
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
仕入れ,動詞,自立,,,一段,連用形,仕入れる,シイレ,シイレ
て,助詞,接続助詞,,,,,て,テ,テ
、,記号,読点,,,,,、,、,、
処,名詞,サ変接続,,,,,処,ショ,ショ
嫌,名詞,形容動詞語幹,,,,,嫌,イヤ,イヤ
はず,名詞,非自立,一般,,,,はず,ハズ,ハズ
之,助詞,格助詞,一般,,,,之,ノ,ノ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
振,動詞,自立,,,五段・ラ行,体言接続特殊２,振る,フ,フ
廻さ,動詞,自立,,,五段・サ行,未然形,廻す,マワサ,マワサ
ん,助動詞,,,,不変化型,基本形,ん,ン,ン
事,名詞,非自立,一般,,,,事,コト,コト
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
成功,名詞,サ変接続,,,,,成功,セイコウ,セイコー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見,動詞,自立,,,一段,未然形,見る,ミ,ミ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
と,助詞,格助詞,引用,,,,と,ト,ト
雖,名詞,一般,,,,,雖,雖,雖
も,助詞,係助詞,,,,,も,モ,モ
、,記号,読点,,,,,、,、,、
附け,動詞,自立,,,一段,連用形,附ける,ツケ,ツケ
届け,名詞,一般,,,,,届け,トドケ,トドケ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
見,動詞,自立,,,一段,未然形,見る,ミ,ミ
ん,助動詞,,,,不変化型,基本形,ん,ン,ン
。,記号,句点,,,,,。,。,。
脊負,名詞,一般,,,,,脊負,脊負,脊負
切れ,動詞,自立,,,一段,未然形,切れる,キレ,キレ
ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
程,助詞,副助詞,,,,,程,ホド,ホド
なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
もて,動詞,自立,,,一段,連用形,もてる,モテ,モテ
、,記号,読点,,,,,、,、,、
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
の,助詞,連体化,,,,,の,ノ,ノ
妙,名詞,形容動詞語幹,,,,,妙,ミョウ,ミョー
と,助詞,格助詞,引用,,,,と,ト,ト
なす,動詞,自立,,,五段・サ行,基本形,なす,ナス,ナス
。,記号,句点,,,,,。,。,。
此,名詞,一般,,,,,此,此,此
れ,助動詞,,,,文語・ル,連用形,る,レ,レ
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
入る,動詞,自立,,,五段・ラ行,基本形,入る,ハイル,ハイル
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
、,記号,読点,,,,,、,、,、
彼,名詞,代名詞,一般,,,,彼,カレ,カレ
れ,助動詞,,,,文語・ル,未然形,る,レ,レ
に,助詞,格助詞,一般,,,,に,ニ,ニ
も,助詞,係助詞,,,,,も,モ,モ
加,名詞,固有名詞,地域,国,,,加,カ,カ
はる,動詞,自立,,,五段・ラ行,基本形,はる,ハル,ハル
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
、,記号,読点,,,,,、,、,、
推移,名詞,サ変接続,,,,,推移,スイイ,スイイ
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
に,助詞,格助詞,一般,,,,に,ニ,ニ
憚ら,動詞,自立,,,五段・ラ行,未然形,憚る,ハバカラ,ハバカラ
ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
が,助詞,接続助詞,,,,,が,ガ,ガ
故に,接続詞,,,,,,故に,ユエニ,ユエニ
、,記号,読点,,,,,、,、,、
さて,接続詞,,,,,,さて,サテ,サテ
なん,名詞,代名詞,一般,,,,なん,ナン,ナン
人,名詞,接尾,一般,,,,人,ジン,ジン
々,記号,一般,,,,,々,々,々
今,名詞,副詞可能,,,,,今,イマ,イマ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
聖代,名詞,一般,,,,,聖代,セイダイ,セイダイ
と,助詞,格助詞,一般,,,,と,ト,ト
称す,動詞,自立,,,五段・サ行,基本形,称す,ショウス,ショース
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
丈夫,名詞,形容動詞語幹,,,,,丈夫,ジョウブ,ジョーブ
四方,名詞,一般,,,,,四方,シホウ,シホー
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
と,助詞,並立助詞,,,,,と,ト,ト
唐人,名詞,一般,,,,,唐人,トウジン,トージン
の,助詞,連体化,,,,,の,ノ,ノ
言,名詞,一般,,,,,言,ゲン,ゲン
ひけん,名詞,サ変接続,,,,,ひけん,ヒケン,ヒケン
、,記号,読点,,,,,、,、,、
こ,名詞,一般,,,,,こ,コ,コ
は,助詞,係助詞,,,,,は,ハ,ワ
恐らくは,副詞,一般,,,,,恐らくは,オソラクハ,オソラクワ
八方,名詞,一般,,,,,八方,ハッポウ,ハッポー
の,助詞,連体化,,,,,の,ノ,ノ
誤り,名詞,一般,,,,,誤り,アヤマリ,アヤマリ
なる,動詞,自立,,,五段・ラ行,基本形,なる,ナル,ナル
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
志,名詞,一般,,,,,志,ココロザシ,ココロザシ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
抱い,動詞,自立,,,五段・カ行イ音便,連用タ接続,抱く,ダイ,ダイ
て,助詞,接続助詞,,,,,て,テ,テ
死す,動詞,自立,,,五段・サ行,基本形,死す,シス,シス
、,記号,読点,,,,,、,、,、
さ,名詞,接尾,特殊,,,,さ,サ,サ
も,助詞,係助詞,,,,,も,モ,モ
しから,動詞,自立,,,五段・ラ行,未然形,しかる,シカラ,シカラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
や,助動詞,,,,特殊・ヤ,基本形,や,ヤ,ヤ
。,記号,句点,,,,,。,。,。
一般,名詞,一般,,,,,一般,イッパン,イッパン
字典,名詞,一般,,,,,字典,ジテン,ジテン
の,助詞,連体化,,,,,の,ノ,ノ
訓,名詞,一般,,,,,訓,クン,クン
ふる,動詞,自立,,,五段・ラ行,基本形,ふる,フル,フル
所,名詞,非自立,副詞可能,,,,所,トコロ,トコロ
に,助詞,格助詞,一般,,,,に,ニ,ニ
よれ,動詞,自立,,,五段・ラ行,仮定形,よる,ヨレ,ヨレ
ば,助詞,接続助詞,,,,,ば,バ,バ
、,記号,読点,,,,,、,、,、
大丈夫,名詞,形容動詞語幹,,,,,大丈夫,ダイジョウブ,ダイジョーブ
は,助詞,係助詞,,,,,は,ハ,ワ
男,名詞,一般,,,,,男,オトコ,オトコ
の,助詞,連体化,,,,,の,ノ,ノ
義,名詞,一般,,,,,義,ギ,ギ
なり,動詞,自立,,,五段・ラ行,連用形,なる,ナリ,ナリ
、,記号,読点,,,,,、,、,、
女,名詞,一般,,,,,女,オンナ,オンナ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
抱い,動詞,自立,,,五段・カ行イ音便,連用タ接続,抱く,ダイ,ダイ
て,助詞,接続助詞,,,,,て,テ,テ
死せん,名詞,一般,,,,,死せん,シセン,シセン
のみ,助詞,副助詞,,,,,のみ,ノミ,ノミ
。,記号,句点,,,,,。,。,。
何,名詞,代名詞,一般,,,,何,ナニ,ナニ
で,助詞,格助詞,一般,,,,で,デ,デ
死ん,動詞,自立,,,五段・ナ行,連用タ接続,死ぬ,シン,シン
で,助詞,接続助詞,,,,,で,デ,デ
も,助詞,係助詞,,,,,も,モ,モ
広告,名詞,サ変接続,,,,,広告,コウコク,コーコク
代,名詞,接尾,一般,,,,代,ダイ,ダイ
は,助詞,係助詞,,,,,は,ハ,ワ
同額,名詞,一般,,,,,同額,ドウガク,ドーガク
也,名詞,一般,,,,,也,也,也
。,記号,句点,,,,,。,。,。
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—,名詞,サ変接続,,,,,—,—,—
—————————————————————————,名詞,サ変接続,,,,,—————————————————————————,—————————————————————————,—————————————————————————
○,記号,一般,,,,,○,○,○
英雄,名詞,一般,,,,,英雄,エイユウ,エイユー
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
罵る,動詞,自立,,,五段・ラ行,基本形,罵る,ノノシル,ノノシル
、,記号,読点,,,,,、,、,、
快事,名詞,一般,,,,,快事,カイジ,カイジ
たり,助詞,並立助詞,,,,,たり,タリ,タリ
。,記号,句点,,,,,。,。,。
美人,名詞,一般,,,,,美人,ビジン,ビジン
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
罵る,動詞,自立,,,五段・ラ行,基本形,罵る,ノノシル,ノノシル
、,記号,読点,,,,,、,、,、
亦,副詞,助詞類接続,,,,,亦,マタ,マタ
快事,名詞,一般,,,,,快事,カイジ,カイジ
たり,助詞,並立助詞,,,,,たり,タリ,タリ
。,記号,句点,,,,,。,。,。
されど,接続詞,,,,,,されど,サレド,サレド
も,助詞,係助詞,,,,,も,モ,モ
共に,副詞,一般,,,,,共に,トモニ,トモニ
、,記号,読点,,,,,、,、,、
銭,名詞,一般,,,,,銭,ゼニ,ゼニ
なき,形容詞,自立,,,形容詞・アウオ段,体言接続,ない,ナキ,ナキ
時,名詞,非自立,副詞可能,,,,時,トキ,トキ
の,助詞,連体化,,,,,の,ノ,ノ
事,名詞,非自立,一般,,,,事,コト,コト
たり,助詞,並立助詞,,,,,たり,タリ,タリ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
慷,名詞,一般,,,,,慷,慷,慷
し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,,,,,て,テ,テ
慨せ,動詞,自立,,,サ変・−スル,未然レル接続,慨する,ガイセ,ガイセ
ざる,助動詞,,,,特殊・ヌ,体言接続,ぬ,ザル,ザル
可,名詞,一般,,,,,可,カ,カ
けん,動詞,自立,,,五段・ラ行,未然特殊,ける,ケン,ケン
や,助動詞,,,,特殊・ヤ,基本形,や,ヤ,ヤ
と,助詞,接続助詞,,,,,と,ト,ト
、,記号,読点,,,,,、,、,、
息,名詞,サ変接続,,,,,息,イキ,イキ
巻,名詞,一般,,,,,巻,マキ,マキ
荒き,形容詞,自立,,,形容詞・アウオ段,体言接続,荒い,アラキ,アラキ
人,名詞,一般,,,,,人,ヒト,ヒト
の,助詞,連体化,,,,,の,ノ,ノ
声,名詞,一般,,,,,声,コエ,コエ
の,助詞,連体化,,,,,の,ノ,ノ
、,記号,読点,,,,,、,、,、
蟇,名詞,一般,,,,,蟇,ヒキ,ヒキ
口,名詞,接尾,一般,,,,口,クチ,クチ
の,助詞,連体化,,,,,の,ノ,ノ
中,名詞,非自立,副詞可能,,,,中,ナカ,ナカ
より,助詞,格助詞,一般,,,,より,ヨリ,ヨリ
出,動詞,自立,,,一段,連用形,出る,デ,デ
づるものならぬは,名詞,固有名詞,組織,,,,づるものならぬは,づるものならぬは,づるものならぬは
、,記号,読点,,,,,、,、,、
今に,副詞,一般,,,,,今に,イマニ,イマニ
於,名詞,一般,,,,,於,於,於
て,助詞,格助詞,連語,,,,て,テ,テ
われ,名詞,代名詞,一般,,,,われ,ワレ,ワレ
の,助詞,連体化,,,,,の,ノ,ノ
確信,名詞,サ変接続,,,,,確信,カクシン,カクシン
する,動詞,自立,,,サ変・スル,基本形,する,スル,スル
所,名詞,非自立,副詞可能,,,,所,トコロ,トコロ
なり,助詞,副助詞,,,,,なり,ナリ,ナリ
と,助詞,格助詞,引用,,,,と,ト,ト
雖,名詞,一般,,,,,雖,雖,雖
も,助詞,係助詞,,,,,も,モ,モ
、,記号,読点,,,,,、,、,、
曾,名詞,一般,,,,,曾,曾,曾
て,助詞,格助詞,連語,,,,て,テ,テ
燕,名詞,固有名詞,人名,姓,,,燕,ツバメ,ツバメ
趙,名詞,固有名詞,人名,姓,,,趙,チョウ,チョー
悲歌,名詞,一般,,,,,悲歌,ヒカ,ヒカ
の,助詞,連体化,,,,,の,ノ,ノ
士,名詞,一般,,,,,士,シ,シ
多し,形容詞,自立,,,形容詞・アウオ段,文語基本形,多い,オオシ,オーシ
て,助詞,接続助詞,,,,,て,テ,テ
ふ,名詞,一般,,,,,ふ,フ,フ
語,名詞,接尾,一般,,,,語,ゴ,ゴ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
きける,動詞,自立,,,一段,基本形,きける,キケル,キケル
毎,名詞,接尾,一般,,,,毎,ゴト,ゴト
に,助詞,格助詞,一般,,,,に,ニ,ニ
、,記号,読点,,,,,、,、,、
定めし,副詞,一般,,,,,定めし,サダメシ,サダメシ
お金,名詞,一般,,,,,お金,オカネ,オカネ
が,助詞,格助詞,一般,,,,が,ガ,ガ
無,接頭詞,名詞接続,,,,,無,ム,ム
かつ,接続詞,,,,,,かつ,カツ,カツ
たら,助動詞,,,,文語・ナリ,未然形,たり,タラ,タラ
う,助動詞,,,,不変化型,基本形,う,ウ,ウ
と,助詞,格助詞,引用,,,,と,ト,ト
おもふ,動詞,自立,,,四段・ハ行,基本形,おもふ,オモフ,オモウ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
禁,名詞,一般,,,,,禁,キン,キン
め,名詞,接尾,一般,,,,め,メ,メ
得,動詞,自立,,,一段,未然形,得る,エ,エ
ざり,助動詞,,,,特殊・ヌ,連用形,ぬ,ザリ,ザリ
き,助動詞,,,,文語・キ,基本形,き,キ,キ
。,記号,句点,,,,,。,。,。
我,連体詞,,,,,,我,ワガ,ワガ
れ,動詞,接尾,,,一段,連用形,れる,レ,レ
の,助詞,連体化,,,,,の,ノ,ノ
矛盾,名詞,サ変接続,,,,,矛盾,ムジュン,ムジュン
に,助詞,格助詞,一般,,,,に,ニ,ニ
あら,動詞,自立,,,五段・ラ行,未然形,ある,アラ,アラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
彼,名詞,代名詞,一般,,,,彼,カレ,カレ
れ,助動詞,,,,文語・ル,未然形,る,レ,レ
の,助詞,連体化,,,,,の,ノ,ノ
進歩,名詞,サ変接続,,,,,進歩,シンポ,シンポ
のみ,助詞,副助詞,,,,,のみ,ノミ,ノミ
。,記号,句点,,,,,。,。,。
○,記号,一般,,,,,○,○,○
儲ける,動詞,自立,,,一段,基本形,儲ける,モウケル,モーケル
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
知,名詞,一般,,,,,知,シリ,シリ
つて,名詞,一般,,,,,つて,ツテ,ツテ
遣,動詞,自立,,,五段・ラ行,体言接続特殊２,遣る,ヤ,ヤ
ふ,名詞,一般,,,,,ふ,フ,フ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
知ら,動詞,自立,,,五段・ラ行,未然形,知る,シラ,シラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
斥,名詞,一般,,,,,斥,斥,斥
く,動詞,非自立,,,五段・カ行促音便,基本形,く,ク,ク
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
遣,動詞,自立,,,五段・ラ行,体言接続特殊２,遣る,ヤ,ヤ
ふ,名詞,一般,,,,,ふ,フ,フ
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
知,名詞,一般,,,,,知,シリ,シリ
つて,名詞,一般,,,,,つて,ツテ,ツテ
儲ける,動詞,自立,,,一段,基本形,儲ける,モウケル,モーケル
を,助詞,格助詞,一般,,,,を,ヲ,ヲ
知ら,動詞,自立,,,五段・ラ行,未然形,知る,シラ,シラ
ず,助動詞,,,,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
、,記号,読点,,,,,、,、,、
是,名詞,代名詞,一般,,,,是,コレ,コレ
亦,副詞,助詞類接続,,,,,亦,マタ,マタ
斥,名詞,一般,,,,,斥,斥,斥
く,動詞,非自立,,,五段・カ行促音便,基本形,く,ク,ク
べし,助動詞,,,,文語・ベシ,基本形,べし,ベシ,ベシ
。,記号,句点,,,,,。,。,。
さらば,感動詞,,,,,,さらば,サラバ,サラバ
何とか,名詞,副詞可能,,,,,何とか,ナントカ,ナントカ
す,動詞,自立,,,サ変・スル,文語基本形,する,ス,ス
べき,助動詞,,,,文語・ベシ,体言接続,べし,ベキ,ベキ
。,記号,句点,,,,,。,。,。
儲け,動詞,自立,,,一段,連用形,儲ける,モウケ,モーケ
て,助詞,接続助詞,,,,,て,テ,テ
而して,副詞,一般,,,,,而して,シカシテ,シカシテ
遣,動詞,自立,,,五段・ラ行,体言接続特殊２,遣る,ヤ,ヤ
へ,助詞,格助詞,一般,,,,へ,ヘ,エ
と,助詞,格助詞,引用,,,,と,ト,ト
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
儲け,動詞,自立,,,一段,未然形,儲ける,モウケ,モーケ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
人,名詞,一般,,,,,人,ヒト,ヒト
の,助詞,連体化,,,,,の,ノ,ノ
言,名詞,一般,,,,,言,ゲン,ゲン
なり,助動詞,,,,文語・ナリ,基本形,なり,ナリ,ナリ
。,記号,句点,,,,,。,。,。
遣,動詞,自立,,,五段・ラ行,体言接続特殊２,遣る,ヤ,ヤ
つ,助動詞,,,,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,,,,,て,テ,テ
而して,副詞,一般,,,,,而して,シカシテ,シカシテ
儲けよ,動詞,自立,,,一段,命令ｙｏ,儲ける,モウケヨ,モーケヨ
と,助詞,格助詞,引用,,,,と,ト,ト
は,助詞,係助詞,,,,,は,ハ,ワ
、,記号,読点,,,,,、,、,、
遣,動詞,自立,,,五段・ラ行,体言接続特殊２,遣る,ヤ,ヤ
は,助詞,係助詞,,,,,は,ハ,ワ
ぬ,助動詞,,,,特殊・ヌ,基本形,ぬ,ヌ,ヌ
人,名詞,一般,,,,,人,ヒト,ヒト
